time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.angular_vel,.linear_vel,.kp_dist,.kd_dist,.kp_angle,.kd_angle,.y_offset,.fork_angle,.dist_2_pallet
1970/01/01/05:36:40.655000,439,400,654000000,,-0.3636,0.11,0.09,0.1,0.599,0.02,0,-0.008,-1.231
1970/01/01/05:36:40.735000,440,400,735000000,,-0.3636,0.109,0.09,0.1,0.599,0.02,0,-0.008,-1.221
1970/01/01/05:36:40.835000,441,400,835000000,,-0.363,0.108,0.09,0.1,0.599,0.02,0,-0.007,-1.213
1970/01/01/05:36:40.935000,442,400,934000000,,-0.363,0.107,0.09,0.1,0.599,0.02,0,-0.007,-1.204
1970/01/01/05:36:41.035000,443,401,34000000,,-0.363,0.107,0.09,0.1,0.599,0.02,0,-0.007,-1.195
1970/01/01/05:36:41.135000,444,401,135000000,,-0.363,0.106,0.09,0.1,0.599,0.02,0,-0.007,-1.186
1970/01/01/05:36:41.236000,445,401,235000000,,-0.363,0.105,0.09,0.1,0.599,0.02,0,-0.007,-1.178
1970/01/01/05:36:41.335000,446,401,334000000,,-0.363,0.104,0.09,0.1,0.599,0.02,0,-0.007,-1.169
1970/01/01/05:36:41.434000,447,401,434000000,,-0.363,0.103,0.09,0.1,0.599,0.02,0,-0.007,-1.16
1970/01/01/05:36:41.534000,448,401,534000000,,-0.3624,0.103,0.09,0.1,0.599,0.02,0,-0.006,-1.152
1970/01/01/05:36:41.634000,449,401,634000000,,-0.3624,0.102,0.09,0.1,0.599,0.02,0,-0.006,-1.143
1970/01/01/05:36:41.734000,450,401,734000000,,-0.3624,0.101,0.09,0.1,0.599,0.02,0,-0.006,-1.134
1970/01/01/05:36:41.835000,451,401,835000000,,-0.3624,0.1,0.09,0.1,0.599,0.02,0,-0.006,-1.125
1970/01/01/05:36:41.935000,452,401,935000000,,-0.3624,0.1,0.09,0.1,0.599,0.02,0,-0.006,-1.117
1970/01/01/05:36:42.033000,453,402,33000000,,-0.3624,0.099,0.09,0.1,0.599,0.02,0,-0.006,-1.107
1970/01/01/05:36:42.135000,454,402,135000000,,-0.3618,0.098,0.09,0.1,0.599,0.02,0,-0.005,-1.099
1970/01/01/05:36:42.234000,455,402,234000000,,-0.3618,0.097,0.09,0.1,0.599,0.02,0,-0.005,-1.091
1970/01/01/05:36:42.334000,456,402,334000000,,-0.3618,0.096,0.09,0.1,0.599,0.02,0,-0.005,-1.081
1970/01/01/05:36:42.434000,457,402,434000000,,-0.3618,0.096,0.09,0.1,0.599,0.02,0,-0.005,-1.073
1970/01/01/05:36:42.535000,458,402,535000000,,-0.3618,0.095,0.09,0.1,0.599,0.02,0,-0.005,-1.065
1970/01/01/05:36:42.635000,459,402,635000000,,-0.3618,0.094,0.09,0.1,0.599,0.02,0,-0.005,-1.055
1970/01/01/05:36:42.735000,460,402,734000000,,-0.3618,0.093,0.09,0.1,0.599,0.02,0,-0.005,-1.046
1970/01/01/05:36:42.835000,461,402,834000000,,-0.3612,0.093,0.09,0.1,0.599,0.02,0,-0.004,-1.038
1970/01/01/05:36:42.935000,462,402,935000000,,-0.3612,0.092,0.09,0.1,0.599,0.02,0,-0.004,-1.029
1970/01/01/05:36:43.034000,463,403,34000000,,-0.3612,0.091,0.09,0.1,0.599,0.02,0,-0.004,-1.021
1970/01/01/05:36:43.135000,464,403,134000000,,-0.3612,0.09,0.09,0.1,0.599,0.02,0,-0.004,-1.013
1970/01/01/05:36:43.234000,465,403,234000000,,-0.3612,0.089,0.09,0.1,0.599,0.02,0,-0.004,-1.004
1970/01/01/05:36:43.334000,466,403,334000000,,-0.3612,0.088,0.09,0.1,0.599,0.02,0,-0.004,-0.994
1970/01/01/05:36:43.435000,467,403,435000000,,-0.3612,0.088,0.09,0.1,0.599,0.02,0,-0.004,-0.986
1970/01/01/05:36:43.535000,468,403,534000000,,-0.3606,0.087,0.09,0.1,0.599,0.02,0,-0.003,-0.977
1970/01/01/05:36:43.634000,469,403,633000000,,-0.3606,0.086,0.09,0.1,0.599,0.02,0,-0.003,-0.969
1970/01/01/05:36:43.733000,470,403,733000000,,-0.3606,0.085,0.09,0.1,0.599,0.02,0,-0.003,-0.959
1970/01/01/05:36:43.834000,471,403,834000000,,-0.3606,0.085,0.09,0.1,0.599,0.02,0,-0.003,-0.951
1970/01/01/05:36:43.935000,472,403,934000000,,-0.3606,0.084,0.09,0.1,0.599,0.02,0,-0.003,-0.941
1970/01/01/05:36:44.035000,473,404,35000000,,-0.3606,0.083,0.09,0.1,0.599,0.02,0,-0.003,-0.933
1970/01/01/05:36:44.136000,474,404,135000000,,-0.3606,0.082,0.09,0.1,0.599,0.02,0,-0.003,-0.924
1970/01/01/05:36:44.235000,475,404,235000000,,-0.3606,0.082,0.09,0.1,0.599,0.02,0,-0.003,-0.916
1970/01/01/05:36:44.335000,476,404,334000000,,-0.3606,0.081,0.09,0.1,0.599,0.02,0,-0.003,-0.906
1970/01/01/05:36:44.435000,477,404,434000000,,-0.36,0.08,0.09,0.1,0.599,0.02,0,-0.002,-0.898
1970/01/01/05:36:44.535000,478,404,535000000,,-0.36,0.079,0.09,0.1,0.599,0.02,0,-0.002,-0.889
1970/01/01/05:36:44.635000,479,404,634000000,,-0.36,0.078,0.09,0.1,0.599,0.02,0,-0.002,-0.879
1970/01/01/05:36:44.735000,480,404,734000000,,-0.36,0.078,0.09,0.1,0.599,0.02,0,-0.002,-0.871
1970/01/01/05:36:44.835000,481,404,835000000,,-0.36,0.077,0.09,0.1,0.599,0.02,0,-0.002,-0.862
1970/01/01/05:36:44.934000,482,404,934000000,,-0.36,0.076,0.09,0.1,0.599,0.02,0,-0.002,-0.854
1970/01/01/05:36:45.034000,483,405,33000000,,-0.36,0.075,0.09,0.1,0.599,0.02,0,-0.002,-0.845
1970/01/01/05:36:45.134000,484,405,133000000,,-0.36,0.074,0.09,0.1,0.599,0.02,0,-0.002,-0.836
1970/01/01/05:36:45.235000,485,405,235000000,,-0.36,0.074,0.09,0.1,0.599,0.02,0,-0.002,-0.827
1970/01/01/05:36:45.335000,486,405,334000000,,-0.3594,0.073,0.09,0.1,0.599,0.02,0,-0.001,-0.818
1970/01/01/05:36:45.434000,487,405,434000000,,-0.3594,0.072,0.09,0.1,0.599,0.02,0,-0.001,-0.81
1970/01/01/05:36:45.535000,488,405,534000000,,-0.3594,0.071,0.09,0.1,0.599,0.02,0,-0.001,-0.801
1970/01/01/05:36:45.635000,489,405,635000000,,-0.3594,0.07,0.09,0.1,0.599,0.02,0,-0.001,-0.792
1970/01/01/05:36:45.734000,490,405,734000000,,-0.3594,0.07,0.09,0.1,0.599,0.02,0,-0.001,-0.784
1970/01/01/05:36:45.835000,491,405,834000000,,-0.3594,0.069,0.09,0.1,0.599,0.02,0,-0.001,-0.775
1970/01/01/05:36:45.934000,492,405,933000000,,-0.3594,0.068,0.09,0.1,0.599,0.02,0,-0.001,-0.766
1970/01/01/05:36:46.035000,493,406,34000000,,-0.3594,0.067,0.09,0.1,0.599,0.02,0,-0.001,-0.758
1970/01/01/05:36:46.133000,494,406,133000000,,-0.3588,0.067,0.09,0.1,0.599,0.02,0,0,-0.749
1970/01/01/05:36:46.235000,495,406,234000000,,-0.3588,0.066,0.09,0.1,0.599,0.02,0,0,-0.74
1970/01/01/05:36:46.334000,496,406,334000000,,-0.3588,0.065,0.09,0.1,0.599,0.02,0,0,-0.732
1970/01/01/05:36:46.434000,497,406,434000000,,-0.3588,0.064,0.09,0.1,0.599,0.02,0,0,-0.724
1970/01/01/05:36:46.535000,498,406,535000000,,-0.3588,0.063,0.09,0.1,0.599,0.02,0,0,-0.714
1970/01/01/05:36:46.634000,499,406,634000000,,-0.3588,0.063,0.09,0.1,0.599,0.02,0,0,-0.706
1970/01/01/05:36:46.736000,500,406,735000000,,-0.3588,0.062,0.09,0.1,0.599,0.02,0,0,-0.698
1970/01/01/05:36:46.834000,501,406,834000000,,-0.3588,0.061,0.09,0.1,0.599,0.02,0,0,-0.689
1970/01/01/05:36:46.935000,502,406,934000000,,-0.3588,0.06,0.09,0.1,0.599,0.02,0,0,-0.68
1970/01/01/05:36:47.034000,503,407,34000000,,-0.3582,0.059,0.09,0.1,0.599,0.02,0,0.001,-0.671
1970/01/01/05:36:47.135000,504,407,135000000,,-0.3582,0.059,0.09,0.1,0.599,0.02,0,0.001,-0.663
1970/01/01/05:36:47.235000,505,407,235000000,,-0.3582,0.058,0.09,0.1,0.599,0.02,0,0.001,-0.653
1970/01/01/05:36:47.334000,506,407,334000000,,-0.3582,0.057,0.09,0.1,0.599,0.02,0,0.001,-0.645
1970/01/01/05:36:47.434000,507,407,434000000,,-0.3582,0.057,0.09,0.1,0.599,0.02,0,0.001,-0.637
1970/01/01/05:36:47.535000,508,407,534000000,,-0.357,0.056,0.09,0.1,0.598,0.02,0,0.001,-0.628
1970/01/01/05:36:47.634000,509,407,634000000,,-0.357,0.055,0.09,0.1,0.598,0.02,0,0.001,-0.62
1970/01/01/05:36:47.735000,510,407,735000000,,-0.357,0.054,0.09,0.1,0.598,0.02,0,0.001,-0.611
1970/01/01/05:36:47.835000,511,407,834000000,,-0.357,0.053,0.09,0.1,0.598,0.02,0,0.001,-0.602
1970/01/01/05:36:47.935000,512,407,934000000,,-0.357,0.052,0.09,0.1,0.598,0.02,0,0.001,-0.593
1970/01/01/05:36:48.035000,513,408,34000000,,-0.3564,0.052,0.09,0.1,0.598,0.02,0,0.002,-0.585
1970/01/01/05:36:48.135000,514,408,135000000,,-0.3564,0.051,0.09,0.1,0.598,0.02,0,0.002,-0.575
1970/01/01/05:36:48.236000,515,408,235000000,,-0.3564,0.05,0.09,0.1,0.598,0.02,0,0.002,-0.567
1970/01/01/05:36:48.335000,516,408,334000000,,-0.3564,0.05,0.09,0.1,0.598,0.02,0,0.002,-0.559
1970/01/01/05:36:48.434000,517,408,433000000,,-0.3564,0.048,0.09,0.1,0.598,0.02,0,0.002,-0.548
1970/01/01/05:36:48.535000,518,408,535000000,,-0.3564,0.048,0.09,0.1,0.598,0.02,0,0.002,-0.54
1970/01/01/05:36:48.634000,519,408,634000000,,-0.3564,0.047,0.09,0.1,0.598,0.02,0,0.002,-0.53
1970/01/01/05:36:48.734000,520,408,734000000,,-0.3564,0.046,0.09,0.1,0.598,0.02,0,0.002,-0.522
1970/01/01/05:36:48.834000,521,408,834000000,,-0.3564,0.045,0.09,0.1,0.598,0.02,0,0.002,-0.513
1970/01/01/05:36:48.935000,522,408,935000000,,-0.3564,0.044,0.09,0.1,0.598,0.02,0,0.002,-0.504
1970/01/01/05:36:49.035000,523,409,35000000,,-0.3564,0.044,0.09,0.1,0.598,0.02,0,0.002,-0.496
1970/01/01/05:36:49.135000,524,409,135000000,,-0.3564,0.043,0.09,0.1,0.598,0.02,0,0.002,-0.487
1970/01/01/05:36:49.234000,525,409,234000000,,-0.3564,0.043,0.09,0.1,0.598,0.02,0,0.002,-0.485
1970/01/01/05:36:49.334000,526,409,334000000,,-0.3564,0.044,0.09,0.1,0.598,0.02,0,0.002,-0.485
1970/01/01/05:36:49.435000,527,409,435000000,,-0.3564,0.044,0.09,0.1,0.598,0.02,0,0.002,-0.485
1970/01/01/05:36:49.535000,528,409,535000000,,-0.3564,0.044,0.09,0.1,0.598,0.02,0,0.002,-0.485
1970/01/01/05:36:49.635000,529,409,635000000,,-0.3564,0.044,0.09,0.1,0.598,0.02,0,0.002,-0.485
1970/01/01/05:36:49.735000,530,409,734000000,,-0.3564,0.044,0.09,0.1,0.598,0.02,0,0.002,-0.485
1970/01/01/05:36:49.834000,531,409,834000000,,-0.3564,0.044,0.09,0.1,0.598,0.02,0,0.002,-0.485
1970/01/01/05:36:49.934000,532,409,934000000,,-0.3582,0.044,0.09,0.1,0.599,0.02,0,0.001,-0.485
1970/01/01/05:36:50.035000,533,410,35000000,,-0.3582,0.044,0.09,0.1,0.599,0.02,0,0.001,-0.485
1970/01/01/05:36:50.135000,534,410,134000000,,-0.3582,0.044,0.09,0.1,0.599,0.02,0,0.001,-0.485
1970/01/01/05:36:50.235000,535,410,235000000,,-0.3582,0.044,0.09,0.1,0.599,0.02,0,0.001,-0.485
1970/01/01/05:36:50.335000,536,410,335000000,,-0.3582,0.044,0.09,0.1,0.599,0.02,0,0.001,-0.485
1970/01/01/05:36:50.435000,537,410,434000000,,-0.3582,0.044,0.09,0.1,0.599,0.02,0,0.001,-0.485
1970/01/01/05:36:50.535000,538,410,534000000,,-0.3588,0.044,0.09,0.1,0.599,0.02,0,0,-0.485
1970/01/01/05:36:50.634000,539,410,634000000,,-0.3588,0.044,0.09,0.1,0.599,0.02,0,0,-0.485
1970/01/01/05:36:50.735000,540,410,734000000,,-0.3588,0.044,0.09,0.1,0.599,0.02,0,0,-0.485
1970/01/01/05:36:50.834000,541,410,834000000,,-0.3588,0.044,0.09,0.1,0.599,0.02,0,0,-0.486
1970/01/01/05:36:50.934000,542,410,933000000,,-0.3588,0.044,0.09,0.1,0.599,0.02,0,0,-0.486
1970/01/01/05:36:51.034000,543,411,34000000,,-0.3588,0.044,0.09,0.1,0.599,0.02,0,0,-0.486
1970/01/01/05:36:51.135000,544,411,135000000,,-0.3594,0.044,0.09,0.1,0.599,0.02,0,-0.001,-0.486
1970/01/01/05:36:51.235000,545,411,235000000,,-0.3594,0.044,0.09,0.1,0.599,0.02,0,-0.001,-0.486
1970/01/01/05:36:51.335000,546,411,335000000,,-0.3606,0.044,0.09,0.1,0.6,0.02,0,-0.001,-0.486
1970/01/01/05:36:51.436000,547,411,435000000,,-0.3606,0.044,0.09,0.1,0.6,0.02,0,-0.001,-0.486
1970/01/01/05:36:51.535000,548,411,534000000,,-0.3606,0.044,0.09,0.1,0.6,0.02,0,-0.001,-0.486
1970/01/01/05:36:51.634000,549,411,634000000,,-0.3606,0.044,0.09,0.1,0.6,0.02,0,-0.001,-0.486
1970/01/01/05:36:51.735000,550,411,734000000,,-0.3612,0.044,0.09,0.1,0.6,0.02,0,-0.002,-0.486
1970/01/01/05:36:51.835000,551,411,834000000,,-0.3612,0.044,0.09,0.1,0.6,0.02,0,-0.002,-0.486
1970/01/01/05:36:51.935000,552,411,934000000,,-0.3612,0.044,0.09,0.1,0.6,0.02,0,-0.002,-0.486
1970/01/01/05:36:52.036000,553,412,35000000,,-0.3612,0.044,0.09,0.1,0.6,0.02,0,-0.002,-0.486
1970/01/01/05:36:52.135000,554,412,134000000,,-0.3612,0.044,0.09,0.1,0.6,0.02,0,-0.002,-0.486
1970/01/01/05:36:52.234000,555,412,234000000,,-0.3612,0.044,0.09,0.1,0.6,0.02,0,-0.002,-0.487
1970/01/01/05:36:52.336000,556,412,335000000,,-0.3612,0.044,0.09,0.1,0.6,0.02,0,-0.002,-0.487
1970/01/01/05:36:52.435000,557,412,435000000,,-0.3618,0.044,0.09,0.1,0.6,0.02,0,-0.003,-0.487
1970/01/01/05:36:52.533000,558,412,533000000,,-0.3618,0.044,0.09,0.1,0.6,0.02,0,-0.003,-0.487
1970/01/01/05:36:52.635000,559,412,635000000,,-0.3618,0.044,0.09,0.1,0.6,0.02,0,-0.003,-0.487
1970/01/01/05:36:52.734000,560,412,734000000,,-0.363,0.044,0.09,0.1,0.601,0.02,0,-0.003,-0.487
1970/01/01/05:36:52.835000,561,412,835000000,,-0.363,0.044,0.09,0.1,0.601,0.02,0,-0.003,-0.487
1970/01/01/05:36:52.935000,562,412,934000000,,-0.363,0.044,0.09,0.1,0.601,0.02,0,-0.003,-0.487
1970/01/01/05:36:53.034000,563,413,34000000,,-0.3636,0.044,0.09,0.1,0.601,0.02,0,-0.004,-0.487
